id,barangay_name,city_id
9221,Anilao Proper,364
9222,Anilao East,364
9223,Bagalangit,364
9224,Bulacan,364
9225,Calamias,364
9226,Estrella,364
9227,Gasang,364
9228,Laurel,364
9229,Ligaya,364
9230,Mainaga,364
9231,Mainit,364
9232,Majuben,364
9233,Malimatoc I,364
9234,Malimatoc II,364
9235,Nag-Iba,364
9236,Pilahan,364
9237,Poblacion,364
9238,Pulang Lupa,364
9239,Pulong Anahao,364
9240,Pulong Balibaguhan,364
9241,Pulong Niogan,364
9242,Saguing,364
9243,Sampaguita,364
9244,San Francisco,364
9245,San Jose,364
9246,San Juan,364
9247,San Teodoro,364
9248,Santa Ana,364
9249,Santa Mesa,364
9250,Santo Niño,364
9251,Santo Tomas,364
9252,Solo,364
9253,Talaga Proper,364
9254,Talaga East,364
9255,Bagong Pook,365
9256,Bilucao (San Isidro Western),365
9257,Bulihan,365
9258,San Gregorio,365
9259,Luta Del Norte,365
9260,Luta Del Sur,365
9261,Poblacion,365
9262,San Andres,365
9263,San Fernando,365
9264,San Isidro East,365
9265,San Juan,365
9266,San Pedro II (Western),365
9267,San Pedro I (Eastern),365
9268,San Pioquinto,365
9269,Santiago,365
9270,District I (Pob.),366
9271,District II (Pob.),366
9272,District III (Pob.),366
9273,District IV (Pob.),366
9274,Bayorbor,366
9275,Bubuyan,366
9276,Calingatan,366
9277,Kinalaglagan,366
9278,Loob,366
9279,Lumang Lipa,366
9280,Manggahan,366
9281,Nangkaan,366
9282,San Sebastian,366
9283,Santol,366
9284,Upa,366
9285,Barangay II-A (Pob.),366
9286,Aga,367
9287,Balaytigui,367
9288,Banilad,367
9289,Barangay 10 (Pob.),367
9290,Barangay 11 (Pob.),367
9291,Barangay 12 (Pob.),367
9292,Barangay 2 (Pob.),367
9293,Barangay 3 (Pob.),367
9294,Barangay 4 (Pob.),367
9295,Barangay 5 (Pob.),367
9296,Barangay 6 (Pob.),367
9297,Barangay 7 (Pob.),367
9298,Barangay 8 (Pob.),367
9299,Barangay 9 (Pob.),367
9300,Bilaran,367
9301,Bucana,367
9302,Bulihan,367
9303,Bunducan,367
9304,Butucan,367
9305,Calayo,367
9306,Catandaan,367
9307,Kaylaway,367
9308,Kayrilaw,367
9309,Cogunan,367
9310,Dayap,367
9311,Latag,367
9312,Looc,367
9313,Lumbangan,367
9314,Malapad Na Bato,367
9315,Mataas Na Pulo,367
9316,Maugat,367
9317,Munting Indan,367
9318,Natipuan,367
9319,Pantalan,367
9320,Papaya,367
9321,Putat,367
9322,Reparo,367
9323,Talangan,367
9324,Tumalim,367
9325,Utod,367
9326,Wawa,367
9327,Barangay 1 (Pob.),367
9328,Banaba,368
9329,Banaybanay,368
9330,Bawi,368
9331,Bukal,368
9332,Castillo,368
9333,Cawongan,368
9334,Manggas,368
9335,Maugat East,368
9336,Maugat West,368
9337,Pansol,368
9338,Payapa,368
9339,Poblacion,368
9340,Quilo-quilo North,368
9341,Quilo-quilo South,368
9342,San Felipe,368
9343,San Miguel,368
9344,Tamak,368
9345,Tangob,368
9346,Alupay,369
9347,Antipolo,369
9348,Bagong Pook,369
9349,Balibago,369
9350,Bayawang,369
9351,Baybayin,369
9352,Bulihan,369
9353,Cahigam,369
9354,Calantas,369
9355,Colongan,369
9356,Itlugan,369
9357,Lumbangan,369
9358,Maalas-As,369
9359,Mabato,369
9360,Mabunga,369
9361,Macalamcam A,369
9362,Macalamcam B,369
9363,Malaya,369
9364,Maligaya,369
9365,Marilag,369
9366,Masaya,369
9367,Matamis,369
9368,Mavalor,369
9369,Mayuro,369
9370,Namuco,369
9371,Namunga,369
9372,Natu,369
9373,Nasi,369
9374,Palakpak,369
9375,Pinagsibaan,369
9376,Barangay A (Pob.),369
9377,Barangay B (Pob.),369
9378,Barangay C (Pob.),369
9379,Barangay D (Pob.),369
9380,Barangay E (Pob.),369
9381,Putingkahoy,369
9382,Quilib,369
9383,Salao,369
9384,San Carlos,369
9385,San Ignacio,369
9386,San Isidro,369
9387,San Jose,369
9388,San Roque,369
9389,Santa Cruz,369
9390,Timbugan,369
9391,Tiquiwan,369
9392,Leviste (Tubahan),369
9393,Tulos,369
9394,Aguila,370
9395,Anus,370
9396,Aya,370
9397,Bagong Pook,370
9398,Balagtasin,370
9399,Balagtasin I,370
9400,Banaybanay I,370
9401,Banaybanay II,370
9402,Bigain I,370
9403,Bigain II,370
9404,Calansayan,370
9405,Dagatan,370
9406,Don Luis,370
9407,Galamay-Amo,370
9408,Lalayat,370
9409,Lapolapo I,370
9410,Lapolapo II,370
9411,Lepute,370
9412,Lumil,370
9413,Natunuan,370
9414,Palanca,370
9415,Pinagtung-Ulan,370
9416,Poblacion Barangay I,370
9417,Poblacion Barangay II,370
9418,Poblacion Barangay III,370
9419,Poblacion Barangay IV,370
9420,Sabang,370
9421,Salaban,370
9422,Santo Cristo,370
9423,Mojon-Tampoy,370
9424,Taysan,370
9425,Tugtug,370
9426,Bigain South,370
9427,Abung,371
9428,Balagbag,371
9429,Barualte,371
9430,Bataan,371
9431,Buhay Na Sapa,371
9432,Bulsa,371
9433,Calicanto,371
9434,Calitcalit,371
9435,Calubcub I,371
9436,Calubcub II,371
9437,Catmon,371
9438,Coloconto,371
9439,Escribano,371
9440,Hugom,371
9441,Imelda (Tubog),371
9442,Janaojanao,371
9443,Laiya-Ibabao,371
9444,Laiya-Aplaya,371
9445,Libato,371
9446,Lipahan,371
9447,Mabalanoy,371
9448,Nagsaulay,371
9449,Maraykit,371
9450,Muzon,371
9451,Palahanan I,371
9452,Palahanan II,371
9453,Palingowak,371
9454,Pinagbayanan,371
9455,Poblacion,371
9456,Poctol,371
9457,Pulangbato,371
9458,Putingbuhangin,371
9459,Quipot,371
9460,Sampiro,371
9461,Sapangan,371
9462,Sico I,371
9463,Sico II,371
9464,Subukin,371
9465,Talahiban I,371
9466,Talahiban II,371
9467,Ticalan,371
9468,Tipaz,371
9469,Abiacao,372
9470,Bagong Tubig,372
9471,Balagtasin,372
9472,Balite,372
9473,Banoyo,372
9474,Boboy,372
9475,Bonliw,372
9476,Calumpang West,372
9477,Calumpang East,372
9478,Dulangan,372
9479,Durungao,372
9480,Locloc,372
9481,Luya,372
9482,Mahabang Parang,372
9483,Manggahan,372
9484,Muzon,372
9485,San Antonio,372
9486,San Isidro,372
9487,San Jose,372
9488,San Martin,372
9489,Santa Monica,372
9490,Taliba,372
9491,Talon,372
9492,Tejero,372
9493,Tungal,372
9494,Poblacion,372
9495,Abelo,373
9496,Balete,373
9497,Baluk-baluk,373
9498,Bancoro,373
9499,Bangin,373
9500,Calangay,373
9501,Hipit,373
9502,Maabud North,373
9503,Maabud South,373
9504,Munlawin,373
9505,Pansipit,373
9506,Poblacion,373
9507,Santo Niño,373
9508,Sinturisan,373
9509,Tagudtod,373
9510,Talang,373
9511,Alas-as,373
9512,Pulang-Bato,373
9513,Alalum,374
9514,Antipolo,374
9515,Balimbing,374
9516,Banaba,374
9517,Bayanan,374
9518,Danglayan,374
9519,Del Pilar,374
9520,Gelerang Kawayan,374
9521,Ilat North,374
9522,Ilat South,374
9523,Kaingin,374
9524,Laurel,374
9525,Malaking Pook,374
9526,Mataas Na Lupa,374
9527,Natunuan North,374
9528,Natunuan South,374
9529,Padre Castillo,374
9530,Palsahingin,374
9531,Pila,374
9532,Poblacion,374
9533,Pook Ni Banal,374
9534,Pook Ni Kapitan,374
9535,Resplandor,374
9536,Sambat,374
9537,San Antonio,374
9538,San Mariano,374
9539,San Mateo,374
9540,Santa Elena,374
9541,Santo Niño,374
9542,Antipolo,375
9543,Bihis,375
9544,Burol,375
9545,Calayaan,375
9546,Calumala,375
9547,Cuta East,375
9548,Cutang Cawayan,375
9549,Irukan,375
9550,Pacifico,375
9551,Poblacion I,375
9552,Saimsim,375
9553,Sampa,375
9554,Sinipian,375
9555,Tambo Ibaba,375
9556,Tambo Ilaya,375
9557,Poblacion II,375
9558,Poblacion III,375
9559,Barangay I (Pob.),376
9560,Barangay II (Pob.),376
9561,Barangay III (Pob.),376
9562,Barangay IV (Pob.),376
9563,San Agustin,376
9564,San Antonio,376
9565,San Bartolome,376
9566,San Felix,376
9567,San Fernando,376
9568,San Francisco,376
9569,San Isidro Norte,376
9570,San Isidro Sur,376
9571,San Joaquin,376
9572,San Jose,376
9573,San Juan,376
9574,San Luis,376
9575,San Miguel,376
9576,San Pablo,376
9577,San Pedro,376
9578,San Rafael,376
9579,San Roque,376
9580,San Vicente,376
9581,Santa Ana,376
9582,Santa Anastacia,376
9583,Santa Clara,376
9584,Santa Cruz,376
9585,Santa Elena,376
9586,Santa Maria,376
9587,Santiago,376
9588,Santa Teresita,376
9589,Apacay,377
9590,Balisong,377
9591,Bihis,377
9592,Bolbok,377
9593,Buli,377
9594,Butong,377
9595,Carasuche,377
9596,Cawit,377
9597,Caysasay,377
9598,Cubamba,377
9599,Cultihan,377
9600,Gahol,377
9601,Halang,377
9602,Iba,377
9603,Ilog,377
9604,Imamawo,377
9605,Ipil,377
9606,Luntal,377
9607,Mahabang Lodlod,377
9608,Niogan,377
9609,Pansol,377
9610,Poblacion 11,377
9611,Poblacion 1,377
9612,Poblacion 10,377
9613,Poblacion 12,377
9614,Poblacion 2,377
9615,Poblacion 3,377
9616,Poblacion 4,377
9617,Poblacion 5,377
9618,Poblacion 6,377
9619,Poblacion 7,377
9620,Poblacion 8,377
9621,Poblacion 9,377
9622,Pook,377
9623,Seiran,377
9624,Laguile,377
9625,Latag,377
9626,Tierra Alta,377
9627,Tulo,377
9628,Tatlong Maria,377
9629,Poblacion 13,377
9630,Poblacion 14,377
9631,Aya,378
9632,Balas,378
9633,Banga,378
9634,Buco,378
9635,Caloocan,378
9636,Leynes,378
9637,Miranda,378
9638,Poblacion Barangay 1,378
9639,Poblacion Barangay 2,378
9640,Poblacion Barangay 3,378
9641,Poblacion Barangay 4,378
9642,Poblacion Barangay 5,378
9643,Poblacion Barangay 6,378
9644,Poblacion Barangay 7,378
9645,Poblacion Barangay 8,378
9646,Quiling,378
9647,Sampaloc,378
9648,San Guillermo,378
9649,Santa Maria,378
9650,Tranca,378
9651,Tumaway,378
9652,Altura Bata,379
9653,Altura Matanda,379
9654,Altura-South,379
9655,Ambulong,379
9656,Banadero,379
9657,Bagbag,379
9658,Bagumbayan,379
9659,Balele,379
9660,Banjo East,379
9661,Banjo Laurel (Banjo West),379
9662,Bilog-bilog,379
9663,Boot,379
9664,Cale,379
9665,Darasa,379
9666,Pagaspas,379
9667,Gonzales,379
9668,Hidalgo,379
9669,Janopol,379
9670,Janopol Oriental,379
9671,Laurel,379
9672,Luyos,379
9673,Mabini,379
9674,Malaking Pulo,379
9675,Maria Paz,379
9676,Maugat,379
9677,Montaña (Ik-ik),379
9678,Natatas,379
9679,Pantay Matanda,379
9680,Pantay Bata,379
9681,Poblacion Barangay 1,379
9682,Poblacion Barangay 2,379
9683,Poblacion Barangay 3,379
9684,Poblacion Barangay 4,379
9685,Poblacion Barangay 5,379
9686,Poblacion Barangay 6,379
9687,Poblacion Barangay 7,379
9688,Sala,379
9689,Sambat,379
9690,San Jose,379
9691,Santol (Doña Jacoba Garcia),379
9692,Santor,379
9693,Sulpoc,379
9694,Suplang,379
9695,Talaga,379
9696,Tinurik,379
9697,Trapiche,379
9698,Ulango,379
9699,Wawa,379
9700,Bacao,380
9701,Bilogo,380
9702,Bukal,380
9703,Dagatan,380
9704,Guinhawa,380
9705,Laurel,380
9706,Mabayabas,380
9707,Mahanadiong,380
9708,Mapulo,380
9709,Mataas Na Lupa,380
9710,Pag-Asa,380
9711,Panghayaan,380
9712,Piña,380
9713,Pinagbayanan,380
9714,Poblacion East,380
9715,Poblacion West,380
9716,San Isidro,380
9717,San Marcelino,380
9718,Santo Niño,380
9719,Tilambo,380
9720,Corona,381
9721,Gamao,381
9722,Makawayan,381
9723,Marikaban,381
9724,Papaya,381
9725,Pisa,381
9726,Barangay 13 (Poblacion 1),381
9727,Barangay 14 (Poblacion 2),381
9728,Barangay 15 (Poblacion 3),381
9729,San Isidro,381
9730,San Jose,381
9731,San Juan,381
9732,San Pedro,381
9733,Santo Tomas,381
9734,Talahib,381
9735,Acle,382
9736,Bayudbud,382
9737,Bolboc,382
9738,Dalima,382
9739,Dao,382
9740,Guinhawa,382
9741,Lumbangan,382
9742,Luntal,382
9743,Magahis,382
9744,Malibu,382
9745,Mataywanac,382
9746,Palincaro,382
9747,Luna (Pob.),382
9748,Burgos (Pob.),382
9749,Rizal (Pob.),382
9750,Rillo (Pob.),382
9751,Putol,382
9752,Sabang,382
9753,San Jose,382
9754,Talon,382
9755,Toong,382
9756,Tuyon-tuyon,382
9757,Amuyong,383
9758,Barangay I (Pob.),383
9759,Barangay II (Pob.),383
9760,Barangay III (Pob.),383
9761,Barangay IV (Pob.),383
9762,Barangay V (Pob.),383
9763,Buck Estate,383
9764,Esperanza Ibaba,383
9765,Kaytitinga I,383
9766,Luksuhin,383
9767,Mangas I,383
9768,Marahan I,383
9769,Matagbak I,383
9770,Pajo,383
9771,Sikat,383
9772,Sinaliw Malaki,383
9773,Sinaliw na Munti,383
9774,Sulsugin,383
9775,Taywanak Ibaba,383
9776,Taywanak Ilaya,383
9777,Upli,383
9778,Kaysuyo,383
9779,Luksuhin Ilaya,383
9780,Palumlum,383
9781,Bilog,383
9782,Esperanza Ilaya,383
9783,Kaytitinga II,383
9784,Kaytitinga III,383
9785,Mangas II,383
9786,Marahan II,383
9787,Matagbak II,383
9788,Santa Teresa,383
9789,Banaybanay,384
9790,Bucal,384
9791,Dagatan,384
9792,Halang,384
9793,Loma,384
9794,Maitim I,384
9795,Maymangga,384
9796,Minantok Kanluran,384
9797,Pangil,384
9798,Barangay I (Pob.),384
9799,Barangay X (Pob.),384
9800,Barangay XI (Pob.),384
9801,Barangay XII (Pob.),384
9802,Barangay II (Pob.),384
9803,Barangay III (Pob.),384
9804,Barangay IV (Pob.),384
9805,Barangay V (Pob.),384
9806,Barangay VI (Pob.),384
9807,Barangay VII (Pob.),384
9808,Barangay VIII (Pob.),384
9809,Barangay IX (Pob.),384
9810,Salaban,384
9811,Talon,384
9812,Tamacan,384
9813,Buho,384
9814,Minantok Silangan,384
9815,Alima,385
9816,Aniban I,385
9817,Banalo,385
9818,Bayanan,385
9819,Daang Bukid,385
9820,Digman,385
9821,Dulong Bayan,385
9822,Habay I,385
9823,Kaingin (Pob.),385
9824,Ligas I,385
9825,Mabolo I,385
9826,Maliksi I,385
9827,Mambog I,385
9828,Molino I,385
9829,Niog I,385
9830,P.F. Espiritu I (Panapaan),385
9831,Real I,385
9832,Salinas I,385
9833,San Nicolas I,385
9834,Sineguelasan,385
9835,Tabing Dagat,385
9836,Talaba I,385
9837,Zapote I,385
9838,Queens Row Central,385
9839,Queens Row East,385
9840,Queens Row West,385
9841,Aniban II,385
9842,Aniban III,385
9843,Aniban IV,385
9844,Aniban V,385
9845,Campo Santo,385
9846,Habay II,385
9847,Ligas II,385
9848,Ligas III,385
9849,Mabolo II,385
9850,Mabolo III,385
9851,Maliksi II,385
9852,Maliksi III,385
9853,Mambog II,385
9854,Mambog III,385
9855,Mambog IV,385
9856,Mambog V,385
9857,Molino II,385
9858,Molino III,385
9859,Molino IV,385
9860,Molino V,385
9861,Molino VI,385
9862,Molino VII,385
9863,Niog II,385
9864,Niog III,385
9865,P.F. Espiritu II,385
9866,P.F. Espiritu III,385
9867,P.F. Espiritu IV,385
9868,P.F. Espiritu V,385
9869,P.F. Espiritu VI,385
9870,P.F. Espiritu VII,385
9871,P.F. Espiritu VIII,385
9872,Real II,385
9873,Salinas II,385
9874,Salinas III,385
9875,Salinas IV,385
9876,San Nicolas II,385
9877,San Nicolas III,385
9878,Talaba II,385
9879,Talaba III,385
9880,Talaba IV,385
9881,Talaba V,385
9882,Talaba VI,385
9883,Talaba VII,385
9884,Zapote II,385
9885,Zapote III,385
9886,Zapote IV,385
9887,Zapote V,385
9888,Bancal,386
9889,Cabilang Baybay,386
9890,Lantic,386
9891,Mabuhay,386
9892,Maduya,386
9893,Milagrosa,386
9894,Barangay 1 (Pob.),386
9895,Barangay 2 (Pob.),386
9896,Barangay 3 (Pob.),386
9897,Barangay 4 (Pob.),386
9898,Barangay 5 (Pob.),386
9899,Barangay 6 (Pob.),386
9900,Barangay 7 (Pob.),386
9901,Barangay 8 (Pob.),386
9902,Barangay 1 (Hen. M. Alvarez),387
9903,Barangay 10 (Kingfisher),387
9904,Barangay 2 (C. Tirona),387
9905,Barangay 11 (Lawin),387
9906,Barangay 12 (Love Bird),387
9907,Barangay 13 (Aguila),387
9908,Barangay 14 (Loro),387
9909,Barangay 15 (Kilyawan),387
9910,Barangay 16 (Martines),387
9911,Barangay 17 (Kalapati),387
9912,Barangay 18 (Maya),387
9913,Barangay 19 (Gemini),387
9914,Barangay 20 (Virgo),387
9915,Barangay 21 (Scorpio),387
9916,Barangay 22 (Leo),387
9917,Barangay 23 (Aquarius),387
9918,Barangay 24 (Libra),387
9919,Barangay 25 (Capricorn),387
9920,Barangay 26 (Cancer),387
9921,Barangay 27 (Sagitarius),387
9922,Barangay 28 (Taurus),387
9923,Barangay 29 (Lao-lao),387
9924,Barangay 3 (Hen. E. Aguinaldo),387
9925,Barangay 30 (Bid-bid),387
9926,Barangay 31 (Maya-maya),387
9927,Barangay 32 (Salay-salay),387
9928,Barangay 33 (Buwan-buwan),387
9929,Barangay 34 (Lapu-lapu),387
9930,Barangay 35 (Hasa-hasa),387
9931,Barangay 36 (Sap-sap),387
9932,Barangay 37 (Cadena De Amor),387
9933,Barangay 38 (Sampaguita),387
9934,Barangay 39 (Jasmin),387
9935,Barangay 4 (Hen. M. Trias),387
9936,Barangay 40 (Gumamela),387
9937,Barangay 41 (Rosal),387
9938,Barangay 42 (Pinagbuklod),387
9939,Barangay 43 (Pinagpala),387
9940,Barangay 44 (Maligaya),387
9941,Barangay 45 (Kaunlaran),387
9942,Barangay 46 (Sinagtala),387
9943,Barangay 47 (Pagkakaisa),387
9944,Barangay 48 (Narra),387
9945,Barangay 49 (Akasya),387
9946,Barangay 5 (Hen. E. Evangelista),387
9947,Barangay 50 (Kabalyero),387
9948,Barangay 51 (Kamagong),387
9949,Barangay 52 (Ipil),387
9950,Barangay 53 (Yakal),387
9951,Barangay 54 (Pechay),387
9952,Barangay 55 (Ampalaya),387
9953,Barangay 56 (Labanos),387
9954,Barangay 57 (Repolyo),387
9955,Barangay 58 (Patola),387
9956,Barangay 59 (Sitaw),387
9957,Barangay 6 (Diego Silang),387
9958,Barangay 60 (Letsugas),387
9959,Barangay 61 (Talong),387
9960,Barangay 62 (Kangkong),387
9961,Barangay 7 (Kapitan Kong),387
9962,Barangay 8 (Manuel S. Rojas),387
9963,Barangay 9 (Kanaway),387
9964,Barangay 10-A (Kingfisher-A),387
9965,Barangay 10-B (Kingfisher-B),387
9966,Barangay 22-A (Leo A),387
9967,Barangay 29-A (Lao-lao A),387
9968,Barangay 36-A (Sap-sap A),387
9969,Barangay 37-A (Cadena de Amor A),387
9970,Barangay 38-A (Sampaguita A),387
9971,Barangay 42-A (Pinagbuklod A),387
9972,Barangay 42-B (Pinagbuklod B),387
9973,Barangay 42-C (Pinagbuklod C),387
9974,Barangay 45-A (Kaunlaran A),387
9975,Barangay 47-A (Pagkakaisa A),387
9976,Barangay 47-B (Pagkakaisa B),387
9977,Barangay 48-A (Narra A),387
9978,Barangay 49-A (Akasya A),387
9979,Barangay 53-A (Yakal A),387
9980,Barangay 53-B (Yakal B),387
9981,Barangay 54-A (Pechay A),387
9982,Barangay 58-A (Patola A),387
9983,Barangay 61-A (Talong A),387
9984,Barangay 62-A (Kangkong A),387
9985,Barangay 62-B (Kangkong B),387
9986,Burol,388
9987,Langkaan I,388
9988,Paliparan I,388
9989,Sabang,388
9990,Salawag,388
9991,Salitran I,388
9992,Sampaloc I,388
9993,San Agustin I,388
9994,San Jose,388
9995,Zone I (Pob.),388
9996,Zone II (Pob.),388
9997,Zone III (Pob.),388
9998,Zone IV (Pob.),388
9999,Datu Esmael (Bago-a-ingud),388
10000,Emmanuel Bergado I,388
10001,Fatima I,388
10002,Luzviminda I,388
10003,Saint Peter I,388
10004,San Andres I,388
10005,San Antonio De Padua I,388
10006,San Dionisio (Barangay 1),388
10007,San Esteban (Barangay 4),388
10008,San Francisco I,388
10009,San Isidro Labrador I,388
10010,San Juan (San Juan I),388
10011,San Lorenzo Ruiz I,388
10012,San Luis I,388
10013,San Manuel I,388
10014,San Mateo,388
10015,San Miguel,388
10016,San Nicolas I,388
10017,San Roque (Sta. Cristina II),388
10018,San Simon (Barangay 7),388
10019,Santa Cristina I,388
10020,Santa Cruz I,388
10021,Santa Fe,388
10022,Santa Lucia (San Juan II),388
10023,Santa Maria (Barangay 20),388
10024,Santo Cristo (Barangay 3),388
10025,Santo Niño I,388
10026,Burol I,388
10027,Burol II,388
10028,Burol III,388
10029,Emmanuel Bergado II,388
10030,Fatima II,388
10031,Fatima III,388
10032,Langkaan II,388
10033,Luzviminda II,388
10034,Paliparan II,388
10035,Paliparan III,388
10036,Saint Peter II,388
10037,Salitran II,388
10038,Salitran III,388
10039,Salitran IV,388
10040,Sampaloc II,388
10041,Sampaloc III,388
10042,Sampaloc IV,388
10043,Sampaloc V,388
10044,San Agustin II,388
10045,San Agustin III,388
10046,San Andres II,388
10047,San Antonio De Padua II,388
10048,San Francisco II,388
10049,San Isidro Labrador II,388
10050,San Lorenzo Ruiz II,388
10051,San Luis II,388
10052,San Manuel II,388
10053,San Miguel II,388
10054,San Nicolas II,388
10055,Santa Cristina II,388
10056,Santa Cruz II,388
10057,Santo Niño II,388
10058,Zone I-B,388
10059,H-2,388
10060,Victoria Reyes,388
10061,A. Dalusag,389
10062,Batas Dao,389
10063,Castaños Cerca,389
10064,Castaños Lejos,389
10065,Kabulusan,389
10066,Kaymisas,389
10067,Kaypaaba,389
10068,Lumipa,389
10069,Narvaez,389
10070,Poblacion I,389
10071,Tabora,389
10072,Poblacion II,389
10073,Poblacion III,389
10074,Poblacion IV,389
10075,Alingaro,390
10076,Bacao I,390
10077,Gov. Ferrer Pob. (Bgy. 1),390
10078,Sampalucan Pob. (Bgy. 2),390
10079,Dulong Bayan Pob. (Bgy. 3),390
10080,San Gabriel Pob. (Bgy. 4),390
10081,Bagumbayan Pob. (Bgy. 5),390
10082,Vibora Pob. (Bgy. 6),390
10083,Ninety Sixth Pob. (Bgy. 8),390
10084,Prinza Pob. (Bgy. 9),390
10085,Biclatan,390
10086,Buenavista I,390
10087,Corregidor Pob. (Bgy. 10),390
10088,Javalera,390
10089,Manggahan,390
10090,Navarro,390
10091,Panungyanan,390
10092,Pasong Camachile I,390
10093,Pasong Kawayan I,390
10094,Pasong Kawayan II,390
10095,Pinagtipunan,390
10096,San Francisco,390
10097,San Juan I,390
10098,Santa Clara,390
10099,Santiago,390
10100,Tapia,390
10101,Tejero,390
10102,Arnaldo Pob. (Bgy. 7),390
10103,Bacao II,390
10104,Buenavista II,390
10105,Buenavista III,390
10106,Pasong Camachile II,390
10107,San Juan II,390
10108,Alapan I-A,391
10109,Alapan II-A,391
10110,Anabu I-A,391
10111,Anabu II-A,391
10112,Poblacion I-A (Pob.),391
10113,Poblacion II-A (Pob.),391
10114,Poblacion III-A (Pob.),391
10115,Poblacion IV-A (Pob.),391
10116,Bayan Luma I,391
10117,Bucandala I,391
10118,Carsadang Bago I,391
10119,Malagasang I-A,391
10120,Malagasang II-A,391
10121,Medicion I-A,391
10122,Medicion II-A,391
10123,Pag-Asa I,391
10124,Palico I,391
10125,Pasong Buaya I,391
10126,Tanzang Luma I,391
10127,Toclong I-A,391
10128,Toclong II-A,391
10129,Alapan I-B,391
10130,Alapan I-C,391
10131,Alapan II-B,391
10132,Anabu I-B,391
10133,Anabu I-C,391
10134,Anabu I-D,391
10135,Anabu I-E,391
10136,Anabu I-F,391
10137,Anabu I-G,391
10138,Anabu II-B,391
10139,Anabu II-C,391
10140,Anabu II-D,391
10141,Anabu II-E,391
10142,Anabu II-F,391
10143,Bagong Silang (Bahayang Pag-Asa),391
10144,Bayan Luma II,391
10145,Bayan Luma III,391
10146,Bayan Luma IV,391
10147,Bayan Luma V,391
10148,Bayan Luma VI,391
10149,Bayan Luma VII,391
10150,Bayan Luma VIII,391
10151,Bayan Luma IX,391
10152,Bucandala II,391
10153,Bucandala III,391
10154,Bucandala IV,391
10155,Bucandala V,391
10156,Buhay na Tubig,391
10157,Carsadang Bago II,391
10158,Magdalo,391
10159,Maharlika,391
10160,Malagasang I-B,391
10161,Malagasang I-C,391
10162,Malagasang I-D,391
10163,Malagasang I-E,391
10164,Malagasang I-F,391
10165,Malagasang I-G,391
10166,Malagasang II-B,391
10167,Malagasang II-C,391
10168,Malagasang II-D,391
10169,Malagasang II-E,391
10170,Malagasang II-F,391
10171,Malagasang II-G,391
10172,Mariano Espeleta I,391
10173,Mariano Espeleta II,391
10174,Mariano Espeleta III,391
10175,Medicion I-B,391
10176,Medicion I-C,391
10177,Medicion I-D,391
10178,Medicion II-B,391
10179,Medicion II-C,391
10180,Medicion II-D,391
10181,Medicion II-E,391
10182,Medicion II-F,391
10183,Pag-Asa II,391
10184,Pag-Asa III,391
10185,Palico II,391
10186,Palico III,391
10187,Palico IV,391
10188,Pasong Buaya II,391
10189,Pinagbuklod,391
10190,Poblacion I-B,391
10191,Poblacion I-C,391
10192,Poblacion II-B,391
10193,Poblacion III-B,391
10194,Poblacion IV-B,391
10195,Poblacion IV-C,391
10196,Poblacion IV-D,391
10197,Tanzang Luma II,391
10198,Tanzang Luma III,391
10199,Tanzang Luma IV (Southern City),391
10200,Tanzang Luma V,391
10201,Tanzang Luma VI,391
10202,Toclong I-B,391
10203,Toclong I-C,391
10204,Toclong II-B,391
10205,Agus-us,392
10206,Alulod,392
10207,Banaba Cerca,392
10208,Banaba Lejos,392
10209,Bancod,392
10210,Buna Cerca,392
10211,Buna Lejos I,392
